1557796119850, 15016, 555, 596, 501
1557796119863, 15029, 558, 599, 497
1557796119877, 15042, 558, 602, 496
1557796119889, 15055, 561, 609, 509
1557796119902, 15068, 553, 608, 512
1557796119915, 15081, 569, 608, 508
1557796119928, 15094, 553, 606, 502
1557796119940, 15108, 548, 601, 490
1557796119953, 15120, 545, 587, 486
1557796119967, 15133, 562, 597, 483
1557796119980, 15147, 553, 606, 528
1557796119994, 15160, 557, 598, 493
1557796120008, 15172, 569, 604, 490
1557796120020, 15185, 560, 600, 493
1557796120033, 15199, 556, 604, 494
1557796120045, 15211, 553, 609, 497
1557796120058, 15224, 550, 614, 504
1557796120071, 15238, 549, 616, 507
1557796120084, 15251, 548, 618, 506
1557796120097, 15263, 554, 613, 499
1557796120111, 15277, 560, 609, 488
1557796120124, 15290, 562, 608, 482
1557796120136, 15303, 559, 603, 489
1557796120150, 15315, 553, 599, 497
1557796120163, 15329, 553, 602, 501
1557796120175, 15342, 560, 607, 497
1557796120189, 15354, 566, 615, 487
1557796120201, 15368, 568, 609, 485
1557796120215, 15381, 564, 602, 487
1557796120227, 15394, 569, 597, 490
1557796120242, 15407, 557, 594, 483
1557796120253, 15420, 555, 583, 479
1557796120267, 15433, 570, 596, 480
1557796120280, 15447, 561, 591, 489
1557796120292, 15459, 553, 600, 497
1557796120306, 15472, 547, 588, 498
1557796120319, 15485, 563, 571, 506
1557796120332, 15498, 576, 570, 514
1557796120345, 15511, 567, 580, 508
1557796120358, 15524, 564, 587, 492
1557796120371, 15538, 581, 595, 494
1557796120384, 15550, 570, 581, 460
1557796120397, 15563, 558, 571, 475
1557796120411, 15577, 605, 583, 493
1557796120422, 15590, 584, 575, 479
1557796120436, 15602, 589, 579, 451
1557796120449, 15616, 561, 551, 457
1557796120462, 15629, 560, 566, 449
1557796120476, 15641, 585, 587, 446
1557796120488, 15654, 582, 579, 436
1557796120501, 15668, 574, 572, 444
1557796120515, 15681, 580, 570, 447
1557796120527, 15693, 578, 563, 450
1557796120540, 15707, 583, 576, 470
1557796120553, 15720, 586, 574, 458
1557796120567, 15732, 579, 561, 447
1557796120581, 15746, 561, 574, 463
1557796120593, 15759, 555, 578, 465
1557796120605, 15772, 571, 575, 462
1557796120619, 15784, 573, 571, 462
1557796120631, 15798, 575, 570, 462
1557796120644, 15811, 573, 573, 465
1557796120659, 15824, 573, 577, 466
1557796120670, 15837, 572, 587, 468
1557796120684, 15850, 571, 577, 473
1557796120697, 15863, 566, 579, 477
1557796120709, 15876, 564, 582, 478
1557796120723, 15889, 564, 582, 476
1557796120735, 15902, 563, 588, 475
1557796120748, 15916, 567, 589, 471
1557796120762, 15928, 565, 590, 470
1557796120775, 15941, 555, 590, 476
1557796120788, 15954, 552, 589, 478
1557796120801, 15968, 550, 590, 481
1557796120814, 15980, 552, 589, 485
